"N","rxx","bias","AbilityX","AbilitySD","PerceptionX","PerceptionSD","t.omni.t","t.omni.p","t.low.t","t.low.p","t.hi.t","t.hi.p"
40,0.85,40,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.63720952095689,0.136012801816732,-1.63720952095689,0.136012801816732
40,0.85,50,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.57734310899623,0.149171772350643,-1.57734310899623,0.149171772350643
40,0.85,60,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.99910404062742,0.0766634821305425,-1.99910404062742,0.0766634821305425
40,0.85,70,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-3.23732134337163,0.0102023187458895,-3.23732134337163,0.0102023187458895
40,0.85,80,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-3.01607193141516,0.0145717586168926,-3.01607193141516,0.0145717586168926
40,0.85,90,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-3.68793610790202,0.00501339640042653,-3.68793610790202,0.00501339640042653
40,0.85,100,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-4.32295884025031,0.00192482294727114,-4.32295884025031,0.00192482294727114
40,0.9,0,20.5,11.6904519445001,20.5,11.6904519445001,0,1,0,1,0,1
40,0.9,10,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.01782671561597,0.335339824945319,-1.01782671561597,0.335339824945319
40,0.9,20,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-0.409006412361909,0.692096636303124,-0.409006412361909,0.692096636303124
40,0.9,30,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.39689922099925,0.195928912905429,-1.39689922099925,0.195928912905429
40,0.9,40,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.28049838475506,0.232384322681704,-1.28049838475506,0.232384322681704
40,0.9,50,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.29650833091812,0.227055001468892,-1.29650833091812,0.227055001468892
40,0.9,60,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-2.25488515056832,0.0505977688798083,-2.25488515056832,0.0505977688798083
40,0.9,70,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.80702792883637,0.104224426266548,-1.80702792883637,0.104224426266548
40,0.9,80,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.99146880852132,0.0776127065979621,-1.99146880852132,0.0776127065979621
40,0.9,90,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-2.22715862952741,0.0529418027717827,-2.22715862952741,0.0529418027717827
40,0.9,100,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-5.00728194464541,0.000731662520573769,-5.00728194464541,0.000731662520573769
40,0.95,0,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-0.339925308570224,0.741711427983704,-0.339925308570224,0.741711427983704
40,0.95,10,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-0.557086014531156,0.591051231783605,-0.557086014531156,0.591051231783605
40,0.95,20,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.11944832706205,0.291933905919873,-1.11944832706205,0.291933905919873
40,0.95,30,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.10782341881399,0.296665036924099,-1.10782341881399,0.296665036924099
40,0.95,40,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-0.284108234286227,0.782755535440539,-0.284108234286227,0.782755535440539
40,0.95,50,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.27585371049465,0.23394977537608,-1.27585371049465,0.23394977537608
40,0.95,60,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.12888232611838,0.288138309019224,-1.12888232611838,0.288138309019224
40,0.95,70,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-1.89658304595566,0.0903804631309608,-1.89658304595566,0.0903804631309608
40,0.95,80,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-3.13108422517497,0.0121005458496929,-3.13108422517497,0.0121005458496929
40,0.95,90,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-3.02294488493443,0.0144104059894494,-3.02294488493443,0.0144104059894494
40,0.95,100,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-5.23439249127884,0.00053876725738143,-5.23439249127884,0.00053876725738143
40,1,0,20.5,11.6904519445001,20.5,11.6904519445001,NA,NA,NA,NA,NA,NA
40,1,10,20.5,11.6904519445001,20.5,11.6904519445001,NA,NA,NA,NA,NA,NA
40,1,20,20.5,11.6904519445001,20.5,11.6904519445001,NA,NA,NA,NA,NA,NA
40,1,30,20.5,11.6904519445001,20.5,11.6904519445001,NA,NA,NA,NA,NA,NA
40,1,40,20.5,11.6904519445001,20.5,11.6904519445001,NA,NA,NA,NA,NA,NA
40,1,50,20.5,11.6904519445001,20.5,11.6904519445001,NA,NA,NA,NA,NA,NA
40,1,60,20.5,11.6904519445001,20.5,11.6904519445001,NA,NA,NA,NA,NA,NA
40,1,70,20.5,11.6904519445001,20.5,11.6904519445001,NA,NA,NA,NA,NA,NA
40,1,80,20.5,11.6904519445001,20.5,11.6904519445001,NA,NA,NA,NA,NA,NA
40,1,90,20.5,11.6904519445001,20.5,11.6904519445001,NA,NA,NA,NA,NA,NA
40,1,100,20.5,11.6904519445001,20.5,11.6904519445001,0,1,-5.10343102072577,0.000642170820078592,-5.10343102072577,0.000642170820078592
50,0,0,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.38987270161003,0.00536926719854131,-3.38987270161003,0.00536926719854131
50,0,10,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.83897968537333,0.0023568267336877,-3.83897968537333,0.0023568267336877
50,0,20,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.35023363975817,0.000173542350380519,-5.35023363975817,0.000173542350380519
50,0,30,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-6.19373558529158,4.63005253182865e-05,-6.19373558529158,4.63005253182865e-05
50,0,40,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.30308374930774,0.001026290711797,-4.30308374930774,0.001026290711797
50,0,50,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-7.11172274422728,1.22757573494547e-05,-7.11172274422728,1.22757573494547e-05
50,0,60,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.0308788050097,0.000293743950405034,-5.0308788050097,0.000293743950405034
50,0,70,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-7.98459838726941,3.83479191414458e-06,-7.98459838726941,3.83479191414458e-06
50,0,80,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-10.3224973023702,2.53887308790972e-07,-10.3224973023702,2.53887308790972e-07
50,0,90,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-10.8108542493909,1.53279121516956e-07,-10.8108542493909,1.53279121516956e-07
50,0,100,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-8.17873749746981,2.99653461257683e-06,-8.17873749746981,2.99653461257683e-06
50,0.05,0,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.28565405037481,0.00105837930181022,-4.28565405037481,0.00105837930181022
50,0.05,10,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.96600649330036,0.00187292981344412,-3.96600649330036,0.00187292981344412
50,0.05,20,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.28254091331547,0.000193792103701364,-5.28254091331547,0.000193792103701364
50,0.05,30,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.9548792027394,6.6633490101561e-05,-5.9548792027394,6.6633490101561e-05
50,0.05,40,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.6685889387695,0.000542807998829751,-4.6685889387695,0.000542807998829751
50,0.05,50,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.73708194514593,9.35115321022058e-05,-5.73708194514593,9.35115321022058e-05
50,0.05,60,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-7.09945172587144,1.2486487999019e-05,-7.09945172587144,1.2486487999019e-05
50,0.05,70,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-7.02357189424317,1.38782328165255e-05,-7.02357189424317,1.38782328165255e-05
50,0.05,80,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-10.9264703862703,1.36394239088383e-07,-10.9264703862703,1.36394239088383e-07
50,0.05,90,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-6.39729608073448,3.41610024116454e-05,-6.39729608073448,3.41610024116454e-05
50,0.05,100,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-11.7512831112311,6.10486944059022e-08,-11.7512831112311,6.10486944059022e-08
50,0.1,0,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.98776256413155,0.00180093263685568,-3.98776256413155,0.00180093263685568
50,0.1,10,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.99233415150097,0.000313308429963472,-4.99233415150097,0.000313308429963472
50,0.1,20,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.68141492221784,0.00314069073226503,-3.68141492221784,0.00314069073226503
50,0.1,30,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.7248371612933,0.000492877802525131,-4.7248371612933,0.000492877802525131
50,0.1,40,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-6.23010437874807,4.38341007021449e-05,-6.23010437874807,4.38341007021449e-05
50,0.1,50,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.84375531256807,0.002336486126968,-3.84375531256807,0.002336486126968
50,0.1,60,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.99062296000392,0.000314208076064516,-4.99062296000392,0.000314208076064516
50,0.1,70,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.63783071724758,0.000109368065844611,-5.63783071724758,0.000109368065844611
50,0.1,80,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-9.78747999375961,4.5146805345473e-07,-9.78747999375961,4.5146805345473e-07
50,0.1,90,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-6.49457277418426,2.95996732484514e-05,-6.49457277418426,2.95996732484514e-05
50,0.1,100,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-9.63692232193582,5.33262072572852e-07,-9.63692232193582,5.33262072572852e-07
50,0.15,0,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.59882591793714,0.00365377329774398,-3.59882591793714,0.00365377329774398
50,0.15,10,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.54000254000381,0.0259381690080161,-2.54000254000381,0.0259381690080161
50,0.15,20,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.05554310870222,0.00159439780083955,-4.05554310870222,0.00159439780083955
50,0.15,30,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.19438124679039,0.00124426716227281,-4.19438124679039,0.00124426716227281
50,0.15,40,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.93710441453287,0.000343757297331001,-4.93710441453287,0.000343757297331001
50,0.15,50,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.96342160278133,0.00188167911781008,-3.96342160278133,0.00188167911781008
50,0.15,60,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.11912394705268,0.000253626107374104,-5.11912394705268,0.000253626107374104
50,0.15,70,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-6.2892616454456,4.01152792093335e-05,-6.2892616454456,4.01152792093335e-05
50,0.15,80,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-6.82509114017418,1.83609333645734e-05,-6.82509114017418,1.83609333645734e-05
50,0.15,90,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-7.23232962800097,1.03952068388507e-05,-7.23232962800097,1.03952068388507e-05
50,0.15,100,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.16935481119873,0.000233400567771265,-5.16935481119873,0.000233400567771265
50,0.2,0,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.25883414736006,0.00684341393898991,-3.25883414736006,0.00684341393898991
50,0.2,10,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.53695663936502,0.00409368050665627,-3.53695663936502,0.00409368050665627
50,0.2,20,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.06866625019178,0.00974090896607386,-3.06866625019178,0.00974090896607386
50,0.2,30,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.88733578553886,0.0021590043405222,-3.88733578553886,0.0021590043405222
50,0.2,40,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.9013073448023,0.000365137308065672,-4.9013073448023,0.000365137308065672
50,0.2,50,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.31246081867634,0.00100944680730148,-4.31246081867634,0.00100944680730148
50,0.2,60,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.64027235307826,0.000569917157440115,-4.64027235307826,0.000569917157440115
50,0.2,70,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-6.75662253288935,2.02461869027756e-05,-6.75662253288935,2.02461869027756e-05
50,0.2,80,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-10.1589989326393,3.01929642955584e-07,-10.1589989326393,3.01929642955584e-07
50,0.2,90,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-8.11328714219459,3.25483135939513e-06,-8.11328714219459,3.25483135939513e-06
50,0.2,100,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-7.08858360473623,1.26763470821501e-05,-7.08858360473623,1.26763470821501e-05
50,0.25,0,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.32924663086463,0.00600647109664562,-3.32924663086463,0.00600647109664562
50,0.25,10,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.96744566269148,0.0117568585663639,-2.96744566269148,0.0117568585663639
50,0.25,20,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.18823931417832,0.00780096997777937,-3.18823931417832,0.00780096997777937
50,0.25,30,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.40581558507221,0.000158583913391455,-5.40581558507221,0.000158583913391455
50,0.25,40,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.20406414989547,0.00122303443409184,-4.20406414989547,0.00122303443409184
50,0.25,50,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.72945731766862,0.00287677431631577,-3.72945731766862,0.00287677431631577
50,0.25,60,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.53990406815849,0.000127819734296881,-5.53990406815849,0.000127819734296881
50,0.25,70,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.6559155297745,0.000554770602539903,-4.6559155297745,0.000554770602539903
50,0.25,80,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.62927876892934,0.00011086132503515,-5.62927876892934,0.00011086132503515
50,0.25,90,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.01469367996595,0.000301798290293231,-5.01469367996595,0.000301798290293231
50,0.25,100,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-13.784655831818,1.01726139244657e-08,-13.784655831818,1.01726139244657e-08
50,0.3,0,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.00381513620988,0.0681969091249019,-2.00381513620988,0.0681969091249019
50,0.3,10,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.8780211706645,0.00219573562627515,-3.8780211706645,0.00219573562627515
50,0.3,20,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.65079658483245,0.00332170983500974,-3.65079658483245,0.00332170983500974
50,0.3,30,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.94798367275103,0.0121898057826082,-2.94798367275103,0.0121898057826082
50,0.3,40,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.16025147168922,0.00132220274858141,-4.16025147168922,0.00132220274858141
50,0.3,50,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.40726794257162,0.00519942097586682,-3.40726794257162,0.00519942097586682
50,0.3,60,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.15289144374544,0.00133966228001417,-4.15289144374544,0.00133966228001417
50,0.3,70,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.04913277749202,0.000284930077020361,-5.04913277749202,0.000284930077020361
50,0.3,80,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-6.72140975522974,2.12950138742484e-05,-6.72140975522974,2.12950138742484e-05
50,0.3,90,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-6.23124331946319,4.37591484633252e-05,-6.23124331946319,4.37591484633252e-05
50,0.3,100,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.11028209502391,0.000257372905116391,-5.11028209502391,0.000257372905116391
50,0.35,0,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.50539281676288,0.0276405446257747,-2.50539281676288,0.0276405446257747
50,0.35,10,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.04251796491085,0.0102259140535507,-3.04251796491085,0.0102259140535507
50,0.35,20,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.497737660151,0.00440016872584674,-3.497737660151,0.00440016872584674
50,0.35,30,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.38694192943518,0.00539843266733191,-3.38694192943518,0.00539843266733191
50,0.35,40,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.37934024963062,0.00547483206716952,-3.37934024963062,0.00547483206716952
50,0.35,50,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.39575521613618,0.00531120928944895,-3.39575521613618,0.00531120928944895
50,0.35,60,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.72550765015994,0.000492312451207461,-4.72550765015994,0.000492312451207461
50,0.35,70,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-6.3329667711673,3.75835475537259e-05,-6.3329667711673,3.75835475537259e-05
50,0.35,80,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.96733676573356,0.000326723592252069,-4.96733676573356,0.000326723592252069
50,0.35,90,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.90060779404972,0.000365568741788119,-4.90060779404972,0.000365568741788119
50,0.35,100,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.71951756225913,9.6130181477362e-05,-5.71951756225913,9.6130181477362e-05
50,0.4,0,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.18400483372829,0.0495372130820359,-2.18400483372829,0.0495372130820359
50,0.4,10,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.93572033159439,0.0124707396369409,-2.93572033159439,0.0124707396369409
50,0.4,20,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.60085639001005,0.0231892707558428,-2.60085639001005,0.0231892707558428
50,0.4,30,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.35284837137951,0.00574976114069426,-3.35284837137951,0.00574976114069426
50,0.4,40,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.01582142195864,0.0107460432586832,-3.01582142195864,0.0107460432586832
50,0.4,50,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.12538219663127,0.00876673084223817,-3.12538219663127,0.00876673084223817
50,0.4,60,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.95313369567908,0.00191692131042257,-3.95313369567908,0.00191692131042257
50,0.4,70,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.02057499571041,0.00169770443447937,-4.02057499571041,0.00169770443447937
50,0.4,80,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.76409263464225,0.000460893615287506,-4.76409263464225,0.000460893615287506
50,0.4,90,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-8.5610566159401,1.86606654347852e-06,-8.5610566159401,1.86606654347852e-06
50,0.4,100,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.89298060121678,7.33206746369984e-05,-5.89298060121678,7.33206746369984e-05
50,0.45,0,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-1.88326547079053,0.0841221699162703,-1.88326547079053,0.0841221699162703
50,0.45,10,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.15710472049778,0.0519795178201547,-2.15710472049778,0.0519795178201547
50,0.45,20,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.5069066194676,0.0275638643862028,-2.5069066194676,0.0275638643862028
50,0.45,30,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.65385074492663,0.0210289460442193,-2.65385074492663,0.0210289460442193
50,0.45,40,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.1517809563612,0.00834727771990692,-3.1517809563612,0.00834727771990692
50,0.45,50,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-2.8232610434935,0.0153666852039076,-2.8232610434935,0.0153666852039076
50,0.45,60,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.54688288256804,0.00401961948124851,-3.54688288256804,0.00401961948124851
50,0.45,70,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-3.86013255347081,0.00226809209707187,-3.86013255347081,0.00226809209707187
50,0.45,80,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-4.97180521862615,0.000324282026334231,-4.97180521862615,0.000324282026334231
50,0.45,90,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-5.87633856432391,7.523723944885e-05,-5.87633856432391,7.523723944885e-05
50,0.45,100,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-7.96655024051543,3.92459020914609e-06,-7.96655024051543,3.92459020914609e-06
50,0.5,0,25.5,14.5773797371133,25.5,14.5773797371133,0,1,-1.71757842410913,0.111544985298202,-1.71757842410913,0.111544985298202
